datum;opkomst;ondergang;opkomst_minutes;ondergang_minutes;daglicht_uren;jaar;maand;maand_naam
2024-03-04;07:18:00;18:26:00;438;1106;11,13333333333330;2024;3;Mar
2024-03-05;07:16:00;18:28:00;436;1108;11,20000000000000;2024;3;Mar
2024-03-06;07:14:00;18:29:00;434;1109;11,25000000000000;2024;3;Mar
2024-03-07;07:12:00;18:31:00;432;1111;11,31666666666670;2024;3;Mar
2024-03-08;07:09:00;18:33:00;429;1113;11,40000000000000;2024;3;Mar
2024-03-09;07:07:00;18:35:00;427;1115;11,46666666666670;2024;3;Mar
2024-03-10;07:05:00;18:36:00;425;1116;11,51666666666670;2024;3;Mar
2024-03-11;07:02:00;18:38:00;422;1118;11,60000000000000;2024;3;Mar
2024-03-12;07:00:00;18:40:00;420;1120;11,66666666666670;2024;3;Mar
2024-03-13;06:58:00;18:42:00;418;1122;11,73333333333330;2024;3;Mar
2024-03-14;06:56:00;18:43:00;416;1123;11,78333333333330;2024;3;Mar
2024-03-15;06:53:00;18:45:00;413;1125;11,86666666666670;2024;3;Mar
2024-03-16;06:51:00;18:47:00;411;1127;11,93333333333330;2024;3;Mar
2024-03-17;06:49:00;18:49:00;409;1129;12,00000000000000;2024;3;Mar
2024-03-18;06:46:00;18:50:00;406;1130;12,06666666666670;2024;3;Mar
2024-03-19;06:44:00;18:52:00;404;1132;12,13333333333330;2024;3;Mar
2024-03-20;06:42:00;18:54:00;402;1134;12,20000000000000;2024;3;Mar
2024-03-21;06:39:00;18:56:00;399;1136;12,28333333333330;2024;3;Mar
2024-03-22;06:37:00;18:57:00;397;1137;12,33333333333330;2024;3;Mar
2024-03-23;06:35:00;18:59:00;395;1139;12,40000000000000;2024;3;Mar
2024-03-24;06:33:00;19:01:00;393;1141;12,46666666666670;2024;3;Mar
2024-03-25;06:30:00;19:02:00;390;1142;12,53333333333330;2024;3;Mar
2024-03-26;06:28:00;19:04:00;388;1144;12,60000000000000;2024;3;Mar
2024-03-27;06:26:00;19:06:00;386;1146;12,66666666666670;2024;3;Mar
2024-03-28;06:23:00;19:08:00;383;1148;12,75000000000000;2024;3;Mar
2024-03-29;06:21:00;19:09:00;381;1149;12,80000000000000;2024;3;Mar
2024-03-30;06:19:00;19:11:00;379;1151;12,86666666666670;2024;3;Mar
2024-03-31;07:16:00;20:13:00;436;1213;12,95000000000000;2024;3;Mar
2024-04-01;07:14:00;20:14:00;434;1214;13,00000000000000;2024;4;Apr
2024-04-02;07:12:00;20:16:00;432;1216;13,06666666666670;2024;4;Apr
2024-04-03;07:09:00;20:18:00;429;1218;13,15000000000000;2024;4;Apr
2024-04-04;07:07:00;20:20:00;427;1220;13,21666666666670;2024;4;Apr
2024-04-05;07:05:00;20:21:00;425;1221;13,26666666666670;2024;4;Apr
2024-04-06;07:03:00;20:23:00;423;1223;13,33333333333330;2024;4;Apr
2024-04-07;07:00:00;20:25:00;420;1225;13,41666666666670;2024;4;Apr
2024-04-08;06:58:00;20:26:00;418;1226;13,46666666666670;2024;4;Apr
2024-04-09;06:56:00;20:28:00;416;1228;13,53333333333330;2024;4;Apr
2024-04-10;06:54:00;20:30:00;414;1230;13,60000000000000;2024;4;Apr
2024-04-11;06:51:00;20:32:00;411;1232;13,68333333333330;2024;4;Apr
2024-04-12;06:49:00;20:33:00;409;1233;13,73333333333330;2024;4;Apr
2024-04-13;06:47:00;20:35:00;407;1235;13,80000000000000;2024;4;Apr
2024-04-14;06:45:00;20:37:00;405;1237;13,86666666666670;2024;4;Apr
2024-04-15;06:43:00;20:38:00;403;1238;13,91666666666670;2024;4;Apr
2024-04-16;06:40:00;20:40:00;400;1240;14,00000000000000;2024;4;Apr
2024-04-17;06:38:00;20:42:00;398;1242;14,06666666666670;2024;4;Apr
2024-04-18;06:36:00;20:44:00;396;1244;14,13333333333330;2024;4;Apr
2024-04-19;06:34:00;20:45:00;394;1245;14,18333333333330;2024;4;Apr
2024-04-20;06:32:00;20:47:00;392;1247;14,25000000000000;2024;4;Apr
2024-04-21;06:30:00;20:49:00;390;1249;14,31666666666670;2024;4;Apr
2024-04-22;06:28:00;20:50:00;388;1250;14,36666666666670;2024;4;Apr
2024-04-23;06:26:00;20:52:00;386;1252;14,43333333333330;2024;4;Apr
2024-04-24;06:23:00;20:54:00;383;1254;14,51666666666670;2024;4;Apr
2024-04-25;06:21:00;20:55:00;381;1255;14,56666666666670;2024;4;Apr
2024-04-26;06:19:00;20:57:00;379;1257;14,63333333333330;2024;4;Apr
2024-04-27;06:17:00;20:59:00;377;1259;14,70000000000000;2024;4;Apr
2024-04-28;06:15:00;21:01:00;375;1261;14,76666666666670;2024;4;Apr
2024-04-29;06:13:00;21:02:00;373;1262;14,81666666666670;2024;4;Apr
2024-04-30;06:12:00;21:04:00;372;1264;14,86666666666670;2024;4;Apr
2024-05-01;06:10:00;21:06:00;370;1266;14,93333333333330;2024;5;May
2024-05-02;06:08:00;21:07:00;368;1267;14,98333333333330;2024;5;May
2024-05-03;06:06:00;21:09:00;366;1269;15,05000000000000;2024;5;May
2024-05-04;06:04:00;21:11:00;364;1271;15,11666666666670;2024;5;May
2024-05-05;06:02:00;21:12:00;362;1272;15,16666666666670;2024;5;May
2024-05-06;06:00:00;21:14:00;360;1274;15,23333333333330;2024;5;May
2024-05-07;05:59:00;21:15:00;359;1275;15,26666666666670;2024;5;May
2024-05-08;05:57:00;21:17:00;357;1277;15,33333333333330;2024;5;May
2024-05-09;05:55:00;21:19:00;355;1279;15,40000000000000;2024;5;May
2024-05-10;05:54:00;21:20:00;354;1280;15,43333333333330;2024;5;May
2024-05-11;05:52:00;21:22:00;352;1282;15,50000000000000;2024;5;May
2024-05-12;05:50:00;21:24:00;350;1284;15,56666666666670;2024;5;May
2024-05-13;05:49:00;21:25:00;349;1285;15,60000000000000;2024;5;May
2024-05-14;05:47:00;21:27:00;347;1287;15,66666666666670;2024;5;May
2024-05-15;05:46:00;21:28:00;346;1288;15,70000000000000;2024;5;May
2024-05-16;05:44:00;21:30:00;344;1290;15,76666666666670;2024;5;May
2024-05-17;05:43:00;21:31:00;343;1291;15,80000000000000;2024;5;May
2024-05-18;05:41:00;21:33:00;341;1293;15,86666666666670;2024;5;May
2024-05-19;05:40:00;21:34:00;340;1294;15,90000000000000;2024;5;May
2024-05-20;05:39:00;21:36:00;339;1296;15,95000000000000;2024;5;May
2024-05-21;05:37:00;21:37:00;337;1297;16,00000000000000;2024;5;May
2024-05-22;05:36:00;21:38:00;336;1298;16,03333333333330;2024;5;May
2024-05-23;05:35:00;21:40:00;335;1300;16,08333333333330;2024;5;May
2024-05-24;05:34:00;21:41:00;334;1301;16,11666666666670;2024;5;May
2024-05-25;05:32:00;21:42:00;332;1302;16,16666666666670;2024;5;May
2024-05-26;05:31:00;21:44:00;331;1304;16,21666666666670;2024;5;May
2024-05-27;05:30:00;21:45:00;330;1305;16,25000000000000;2024;5;May
2024-05-28;05:29:00;21:46:00;329;1306;16,28333333333330;2024;5;May
2024-05-29;05:28:00;21:47:00;328;1307;16,31666666666670;2024;5;May
2024-05-30;05:27:00;21:49:00;327;1309;16,36666666666670;2024;5;May
2024-05-31;05:26:00;21:50:00;326;1310;16,40000000000000;2024;5;May
2024-06-01;05:26:00;21:51:00;326;1311;16,41666666666670;2024;6;Jun
2024-06-02;05:25:00;21:52:00;325;1312;16,45000000000000;2024;6;Jun
2024-06-03;05:24:00;21:53:00;324;1313;16,48333333333330;2024;6;Jun
2024-06-04;05:24:00;21:54:00;324;1314;16,50000000000000;2024;6;Jun
2024-06-05;05:23:00;21:55:00;323;1315;16,53333333333330;2024;6;Jun
2024-06-06;05:22:00;21:56:00;322;1316;16,56666666666670;2024;6;Jun
2024-06-07;05:22:00;21:57:00;322;1317;16,58333333333330;2024;6;Jun
2024-06-08;05:21:00;21:57:00;321;1317;16,60000000000000;2024;6;Jun
2024-06-09;05:21:00;21:58:00;321;1318;16,61666666666670;2024;6;Jun
2024-06-10;05:21:00;21:59:00;321;1319;16,63333333333330;2024;6;Jun
2024-06-11;05:20:00;22:00:00;320;1320;16,66666666666670;2024;6;Jun
2024-06-12;05:20:00;22:00:00;320;1320;16,66666666666670;2024;6;Jun
2024-06-13;05:20:00;22:01:00;320;1321;16,68333333333330;2024;6;Jun
2024-06-14;05:20:00;22:01:00;320;1321;16,68333333333330;2024;6;Jun
2024-06-15;05:19:00;22:02:00;319;1322;16,71666666666670;2024;6;Jun
2024-06-16;05:19:00;22:02:00;319;1322;16,71666666666670;2024;6;Jun
2024-06-17;05:19:00;22:03:00;319;1323;16,73333333333330;2024;6;Jun
2024-06-18;05:19:00;22:03:00;319;1323;16,73333333333330;2024;6;Jun
2024-06-19;05:20:00;22:03:00;320;1323;16,71666666666670;2024;6;Jun
2024-06-20;05:20:00;22:04:00;320;1324;16,73333333333330;2024;6;Jun
2024-06-21;05:20:00;22:04:00;320;1324;16,73333333333330;2024;6;Jun
2024-06-22;05:20:00;22:04:00;320;1324;16,73333333333330;2024;6;Jun
2024-06-23;05:20:00;22:04:00;320;1324;16,73333333333330;2024;6;Jun
2024-06-24;05:21:00;22:04:00;321;1324;16,71666666666670;2024;6;Jun
2024-06-25;05:21:00;22:04:00;321;1324;16,71666666666670;2024;6;Jun
2024-06-26;05:22:00;22:04:00;322;1324;16,70000000000000;2024;6;Jun
2024-06-27;05:22:00;22:04:00;322;1324;16,70000000000000;2024;6;Jun
2024-06-28;05:23:00;22:04:00;323;1324;16,68333333333330;2024;6;Jun
2024-06-29;05:23:00;22:04:00;323;1324;16,68333333333330;2024;6;Jun
2024-06-30;05:24:00;22:03:00;324;1323;16,65000000000000;2024;6;Jun
2024-07-01;05:25:00;22:03:00;325;1323;16,63333333333330;2024;7;Jul
2024-07-02;05:25:00;22:03:00;325;1323;16,63333333333330;2024;7;Jul
2024-07-03;05:26:00;22:02:00;326;1322;16,60000000000000;2024;7;Jul
2024-07-04;05:27:00;22:02:00;327;1322;16,58333333333330;2024;7;Jul
2024-07-05;05:28:00;22:01:00;328;1321;16,55000000000000;2024;7;Jul
2024-07-06;05:29:00;22:00:00;329;1320;16,51666666666670;2024;7;Jul
2024-07-07;05:30:00;22:00:00;330;1320;16,50000000000000;2024;7;Jul
2024-07-08;05:31:00;21:59:00;331;1319;16,46666666666670;2024;7;Jul
2024-07-09;05:32:00;21:58:00;332;1318;16,43333333333330;2024;7;Jul
2024-07-10;05:33:00;21:58:00;333;1318;16,41666666666670;2024;7;Jul
2024-07-11;05:34:00;21:57:00;334;1317;16,38333333333330;2024;7;Jul
2024-07-12;05:35:00;21:56:00;335;1316;16,35000000000000;2024;7;Jul
2024-07-13;05:36:00;21:55:00;336;1315;16,31666666666670;2024;7;Jul
2024-07-14;05:37:00;21:54:00;337;1314;16,28333333333330;2024;7;Jul
2024-07-15;05:39:00;21:53:00;339;1313;16,23333333333330;2024;7;Jul
2024-07-16;05:40:00;21:52:00;340;1312;16,20000000000000;2024;7;Jul
2024-07-17;05:41:00;21:51:00;341;1311;16,16666666666670;2024;7;Jul
2024-07-18;05:42:00;21:50:00;342;1310;16,13333333333330;2024;7;Jul
2024-07-19;05:44:00;21:48:00;344;1308;16,06666666666670;2024;7;Jul
2024-07-20;05:45:00;21:47:00;345;1307;16,03333333333330;2024;7;Jul
2024-07-21;05:46:00;21:46:00;346;1306;16,00000000000000;2024;7;Jul
2024-07-22;05:48:00;21:44:00;348;1304;15,93333333333330;2024;7;Jul
2024-07-23;05:49:00;21:43:00;349;1303;15,90000000000000;2024;7;Jul
2024-07-24;05:51:00;21:42:00;351;1302;15,85000000000000;2024;7;Jul
2024-07-25;05:52:00;21:40:00;352;1300;15,80000000000000;2024;7;Jul
2024-07-26;05:53:00;21:39:00;353;1299;15,76666666666670;2024;7;Jul
2024-07-27;05:55:00;21:37:00;355;1297;15,70000000000000;2024;7;Jul
2024-07-28;05:56:00;21:36:00;356;1296;15,66666666666670;2024;7;Jul
2024-07-29;05:58:00;21:34:00;358;1294;15,60000000000000;2024;7;Jul
2024-07-30;05:59:00;21:32:00;359;1292;15,55000000000000;2024;7;Jul
2024-07-31;06:01:00;21:31:00;361;1291;15,50000000000000;2024;7;Jul
2024-08-01;06:02:00;21:29:00;362;1289;15,45000000000000;2024;8;Aug
2024-08-02;06:04:00;21:27:00;364;1287;15,38333333333330;2024;8;Aug
2024-08-03;06:06:00;21:26:00;366;1286;15,33333333333330;2024;8;Aug
2024-08-04;06:07:00;21:24:00;367;1284;15,28333333333330;2024;8;Aug
2024-08-05;06:09:00;21:22:00;369;1282;15,21666666666670;2024;8;Aug
2024-08-06;06:10:00;21:20:00;370;1280;15,16666666666670;2024;8;Aug
2024-08-07;06:12:00;21:19:00;372;1279;15,11666666666670;2024;8;Aug
2024-08-08;06:13:00;21:17:00;373;1277;15,06666666666670;2024;8;Aug
2024-08-09;06:15:00;21:15:00;375;1275;15,00000000000000;2024;8;Aug
2024-08-10;06:17:00;21:13:00;377;1273;14,93333333333330;2024;8;Aug
2024-08-11;06:18:00;21:11:00;378;1271;14,88333333333330;2024;8;Aug
2024-08-12;06:20:00;21:09:00;380;1269;14,81666666666670;2024;8;Aug
2024-08-13;06:21:00;21:07:00;381;1267;14,76666666666670;2024;8;Aug
2024-08-14;06:23:00;21:05:00;383;1265;14,70000000000000;2024;8;Aug
2024-08-15;06:25:00;21:03:00;385;1263;14,63333333333330;2024;8;Aug
2024-08-16;06:26:00;21:01:00;386;1261;14,58333333333330;2024;8;Aug
2024-08-17;06:28:00;20:59:00;388;1259;14,51666666666670;2024;8;Aug
2024-08-18;06:30:00;20:57:00;390;1257;14,45000000000000;2024;8;Aug
2024-08-19;06:31:00;20:55:00;391;1255;14,40000000000000;2024;8;Aug
2024-08-20;06:33:00;20:53:00;393;1253;14,33333333333330;2024;8;Aug
2024-08-21;06:34:00;20:50:00;394;1250;14,26666666666670;2024;8;Aug
2024-08-22;06:36:00;20:48:00;396;1248;14,20000000000000;2024;8;Aug
2024-08-23;06:38:00;20:46:00;398;1246;14,13333333333330;2024;8;Aug
2024-08-24;06:39:00;20:44:00;399;1244;14,08333333333330;2024;8;Aug
2024-08-25;06:41:00;20:42:00;401;1242;14,01666666666670;2024;8;Aug
2024-08-26;06:43:00;20:40:00;403;1240;13,95000000000000;2024;8;Aug
2024-08-27;06:44:00;20:37:00;404;1237;13,88333333333330;2024;8;Aug
2024-08-28;06:46:00;20:35:00;406;1235;13,81666666666670;2024;8;Aug
2024-08-29;06:48:00;20:33:00;408;1233;13,75000000000000;2024;8;Aug
2024-08-30;06:49:00;20:31:00;409;1231;13,70000000000000;2024;8;Aug
2024-08-31;06:51:00;20:28:00;411;1228;13,61666666666670;2024;8;Aug
2024-09-01;06:52:00;20:26:00;412;1226;13,56666666666670;2024;9;Sep
2024-09-02;06:54:00;20:24:00;414;1224;13,50000000000000;2024;9;Sep
2024-09-03;06:56:00;20:22:00;416;1222;13,43333333333330;2024;9;Sep
2024-09-04;06:57:00;20:19:00;417;1219;13,36666666666670;2024;9;Sep
2024-09-05;06:59:00;20:17:00;419;1217;13,30000000000000;2024;9;Sep
2024-09-06;07:01:00;20:15:00;421;1215;13,23333333333330;2024;9;Sep
2024-09-07;07:02:00;20:12:00;422;1212;13,16666666666670;2024;9;Sep
2024-09-08;07:04:00;20:10:00;424;1210;13,10000000000000;2024;9;Sep
2024-09-09;07:05:00;20:08:00;425;1208;13,05000000000000;2024;9;Sep
2024-09-10;07:07:00;20:05:00;427;1205;12,96666666666670;2024;9;Sep
2024-09-11;07:09:00;20:03:00;429;1203;12,90000000000000;2024;9;Sep
2024-09-12;07:10:00;20:01:00;430;1201;12,85000000000000;2024;9;Sep
2024-09-13;07:12:00;19:59:00;432;1199;12,78333333333330;2024;9;Sep
2024-09-14;07:14:00;19:56:00;434;1196;12,70000000000000;2024;9;Sep
2024-09-15;07:15:00;19:54:00;435;1194;12,65000000000000;2024;9;Sep
2024-09-16;07:17:00;19:52:00;437;1192;12,58333333333330;2024;9;Sep
2024-09-17;07:18:00;19:49:00;438;1189;12,51666666666670;2024;9;Sep
2024-09-18;07:20:00;19:47:00;440;1187;12,45000000000000;2024;9;Sep
2024-09-19;07:22:00;19:44:00;442;1184;12,36666666666670;2024;9;Sep
2024-09-20;07:23:00;19:42:00;443;1182;12,31666666666670;2024;9;Sep
2024-09-21;07:25:00;19:40:00;445;1180;12,25000000000000;2024;9;Sep
2024-09-22;07:27:00;19:37:00;447;1177;12,16666666666670;2024;9;Sep
2024-09-23;07:28:00;19:35:00;448;1175;12,11666666666670;2024;9;Sep
2024-09-24;07:30:00;19:33:00;450;1173;12,05000000000000;2024;9;Sep
2024-09-25;07:32:00;19:30:00;452;1170;11,96666666666670;2024;9;Sep
2024-09-26;07:33:00;19:28:00;453;1168;11,91666666666670;2024;9;Sep
2024-09-27;07:35:00;19:26:00;455;1166;11,85000000000000;2024;9;Sep
2024-09-28;07:37:00;19:23:00;457;1163;11,76666666666670;2024;9;Sep
2024-09-29;07:38:00;19:21:00;458;1161;11,71666666666670;2024;9;Sep
2024-09-30;07:40:00;19:19:00;460;1159;11,65000000000000;2024;9;Sep
2024-10-01;07:42:00;19:16:00;462;1156;11,56666666666670;2024;10;Oct
2024-10-02;07:43:00;19:14:00;463;1154;11,51666666666670;2024;10;Oct
2024-10-03;07:45:00;19:12:00;465;1152;11,45000000000000;2024;10;Oct
2024-10-04;07:47:00;19:10:00;467;1150;11,38333333333330;2024;10;Oct
2024-10-05;07:48:00;19:07:00;468;1147;11,31666666666670;2024;10;Oct
2024-10-06;07:50:00;19:05:00;470;1145;11,25000000000000;2024;10;Oct
2024-10-07;07:52:00;19:03:00;472;1143;11,18333333333330;2024;10;Oct
2024-10-08;07:53:00;19:01:00;473;1141;11,13333333333330;2024;10;Oct
2024-10-09;07:55:00;18:58:00;475;1138;11,05000000000000;2024;10;Oct
2024-10-10;07:57:00;18:56:00;477;1136;10,98333333333330;2024;10;Oct
2024-10-11;07:58:00;18:54:00;478;1134;10,93333333333330;2024;10;Oct
2024-10-12;08:00:00;18:52:00;480;1132;10,86666666666670;2024;10;Oct
2024-10-13;08:02:00;18:49:00;482;1129;10,78333333333330;2024;10;Oct
2024-10-14;08:04:00;18:47:00;484;1127;10,71666666666670;2024;10;Oct
2024-10-15;08:05:00;18:45:00;485;1125;10,66666666666670;2024;10;Oct
2024-10-16;08:07:00;18:43:00;487;1123;10,60000000000000;2024;10;Oct
2024-10-17;08:09:00;18:41:00;489;1121;10,53333333333330;2024;10;Oct
2024-10-18;08:11:00;18:39:00;491;1119;10,46666666666670;2024;10;Oct
2024-10-19;08:12:00;18:37:00;492;1117;10,41666666666670;2024;10;Oct
2024-10-20;08:14:00;18:34:00;494;1114;10,33333333333330;2024;10;Oct
2024-10-21;08:16:00;18:32:00;496;1112;10,26666666666670;2024;10;Oct
2024-10-22;08:18:00;18:30:00;498;1110;10,20000000000000;2024;10;Oct
2024-10-23;08:19:00;18:28:00;499;1108;10,15000000000000;2024;10;Oct
2024-10-24;08:21:00;18:26:00;501;1106;10,08333333333330;2024;10;Oct
2024-10-25;08:23:00;18:24:00;503;1104;10,01666666666670;2024;10;Oct
2024-10-26;08:25:00;18:22:00;505;1102;9,95000000000000;2024;10;Oct
2024-10-27;07:27:00;17:20:00;447;1040;9,88333333333333;2024;10;Oct
2024-10-28;07:28:00;17:18:00;448;1038;9,83333333333333;2024;10;Oct
2024-10-29;07:30:00;17:16:00;450;1036;9,76666666666667;2024;10;Oct
2024-10-30;07:32:00;17:15:00;452;1035;9,71666666666667;2024;10;Oct
2024-10-31;07:34:00;17:13:00;454;1033;9,65000000000000;2024;10;Oct
2024-11-01;07:36:00;17:11:00;456;1031;9,58333333333333;2024;11;Nov
2024-11-02;07:37:00;17:09:00;457;1029;9,53333333333333;2024;11;Nov
2024-11-03;07:39:00;17:07:00;459;1027;9,46666666666667;2024;11;Nov
2024-11-04;07:41:00;17:05:00;461;1025;9,40000000000000;2024;11;Nov
2024-11-05;07:43:00;17:04:00;463;1024;9,35000000000000;2024;11;Nov
2024-11-06;07:45:00;17:02:00;465;1022;9,28333333333333;2024;11;Nov
2024-11-07;07:46:00;17:00:00;466;1020;9,23333333333333;2024;11;Nov
2024-11-08;07:48:00;16:59:00;468;1019;9,18333333333333;2024;11;Nov
2024-11-09;07:50:00;16:57:00;470;1017;9,11666666666667;2024;11;Nov
2024-11-10;07:52:00;16:56:00;472;1016;9,06666666666667;2024;11;Nov
2024-11-11;07:54:00;16:54:00;474;1014;9,00000000000000;2024;11;Nov
2024-11-12;07:55:00;16:53:00;475;1013;8,96666666666667;2024;11;Nov
2024-11-13;07:57:00;16:51:00;477;1011;8,90000000000000;2024;11;Nov
2024-11-14;07:59:00;16:50:00;479;1010;8,85000000000000;2024;11;Nov
2024-11-15;08:01:00;16:48:00;481;1008;8,78333333333333;2024;11;Nov
2024-11-16;08:02:00;16:47:00;482;1007;8,75000000000000;2024;11;Nov
2024-11-17;08:04:00;16:46:00;484;1006;8,70000000000000;2024;11;Nov
2024-11-18;08:06:00;16:44:00;486;1004;8,63333333333333;2024;11;Nov
2024-11-19;08:07:00;16:43:00;487;1003;8,60000000000000;2024;11;Nov
2024-11-20;08:09:00;16:42:00;489;1002;8,55000000000000;2024;11;Nov
2024-11-21;08:11:00;16:41:00;491;1001;8,50000000000000;2024;11;Nov
2024-11-22;08:12:00;16:40:00;492;1000;8,46666666666667;2024;11;Nov
2024-11-23;08:14:00;16:39:00;494;999;8,41666666666667;2024;11;Nov
2024-11-24;08:16:00;16:38:00;496;998;8,36666666666667;2024;11;Nov
2024-11-25;08:17:00;16:37:00;497;997;8,33333333333333;2024;11;Nov
2024-11-26;08:19:00;16:36:00;499;996;8,28333333333333;2024;11;Nov
2024-11-27;08:20:00;16:35:00;500;995;8,25000000000000;2024;11;Nov
2024-11-28;08:22:00;16:34:00;502;994;8,20000000000000;2024;11;Nov
2024-11-29;08:23:00;16:33:00;503;993;8,16666666666667;2024;11;Nov
2024-11-30;08:25:00;16:33:00;505;993;8,13333333333333;2024;11;Nov
2024-12-01;08:26:00;16:32:00;506;992;8,10000000000000;2024;12;Dec
2024-12-02;08:28:00;16:31:00;508;991;8,05000000000000;2024;12;Dec
2024-12-03;08:29:00;16:31:00;509;991;8,03333333333333;2024;12;Dec
2024-12-04;08:30:00;16:30:00;510;990;8,00000000000000;2024;12;Dec
2024-12-05;08:32:00;16:30:00;512;990;7,96666666666667;2024;12;Dec
2024-12-06;08:33:00;16:29:00;513;989;7,93333333333333;2024;12;Dec
2024-12-07;08:34:00;16:29:00;514;989;7,91666666666667;2024;12;Dec
2024-12-08;08:35:00;16:29:00;515;989;7,90000000000000;2024;12;Dec
2024-12-09;08:36:00;16:29:00;516;989;7,88333333333333;2024;12;Dec
2024-12-10;08:37:00;16:28:00;517;988;7,85000000000000;2024;12;Dec
2024-12-11;08:38:00;16:28:00;518;988;7,83333333333333;2024;12;Dec
2024-12-12;08:39:00;16:28:00;519;988;7,81666666666667;2024;12;Dec
2024-12-13;08:40:00;16:28:00;520;988;7,80000000000000;2024;12;Dec
2024-12-14;08:41:00;16:28:00;521;988;7,78333333333333;2024;12;Dec
2024-12-15;08:42:00;16:29:00;522;989;7,78333333333333;2024;12;Dec
2024-12-16;08:43:00;16:29:00;523;989;7,76666666666667;2024;12;Dec
2024-12-17;08:44:00;16:29:00;524;989;7,75000000000000;2024;12;Dec
2024-12-18;08:44:00;16:29:00;524;989;7,75000000000000;2024;12;Dec
2024-12-19;08:45:00;16:30:00;525;990;7,75000000000000;2024;12;Dec
2024-12-20;08:45:00;16:30:00;525;990;7,75000000000000;2024;12;Dec
2024-12-21;08:46:00;16:31:00;526;991;7,75000000000000;2024;12;Dec
2024-12-22;08:46:00;16:31:00;526;991;7,75000000000000;2024;12;Dec
2024-12-23;08:47:00;16:32:00;527;992;7,75000000000000;2024;12;Dec
2024-12-24;08:47:00;16:32:00;527;992;7,75000000000000;2024;12;Dec
2024-12-25;08:48:00;16:33:00;528;993;7,75000000000000;2024;12;Dec
2024-12-26;08:48:00;16:34:00;528;994;7,76666666666667;2024;12;Dec
2024-12-27;08:48:00;16:35:00;528;995;7,78333333333333;2024;12;Dec
2024-12-28;08:48:00;16:36:00;528;996;7,80000000000000;2024;12;Dec
2024-12-29;08:48:00;16:36:00;528;996;7,80000000000000;2024;12;Dec
2024-12-30;08:48:00;16:37:00;528;997;7,81666666666667;2024;12;Dec
2024-12-31;08:48:00;16:38:00;528;998;7,83333333333333;2024;12;Dec
2025-01-01;08:48:00;16:39:00;528;999;7,85000000000000;2025;1;Jan
2025-01-02;08:48:00;16:41:00;528;1001;7,88333333333333;2025;1;Jan
2025-01-03;08:48:00;16:42:00;528;1002;7,90000000000000;2025;1;Jan
2025-01-04;08:47:00;16:43:00;527;1003;7,93333333333333;2025;1;Jan
2025-01-05;08:47:00;16:44:00;527;1004;7,95000000000000;2025;1;Jan
2025-01-06;08:47:00;16:45:00;527;1005;7,96666666666667;2025;1;Jan
2025-01-07;08:46:00;16:47:00;526;1007;8,01666666666667;2025;1;Jan
2025-01-08;08:46:00;16:48:00;526;1008;8,03333333333333;2025;1;Jan
2025-01-09;08:45:00;16:50:00;525;1010;8,08333333333333;2025;1;Jan
2025-01-10;08:45:00;16:51:00;525;1011;8,10000000000000;2025;1;Jan
2025-01-11;08:44:00;16:52:00;524;1012;8,13333333333333;2025;1;Jan
2025-01-12;08:43:00;16:54:00;523;1014;8,18333333333333;2025;1;Jan
2025-01-13;08:43:00;16:55:00;523;1015;8,20000000000000;2025;1;Jan
2025-01-14;08:42:00;16:57:00;522;1017;8,25000000000000;2025;1;Jan
2025-01-15;08:41:00;16:59:00;521;1019;8,30000000000000;2025;1;Jan
2025-01-16;08:40:00;17:00:00;520;1020;8,33333333333333;2025;1;Jan
2025-01-17;08:39:00;17:02:00;519;1022;8,38333333333333;2025;1;Jan
2025-01-18;08:38:00;17:03:00;518;1023;8,41666666666667;2025;1;Jan
2025-01-19;08:37:00;17:05:00;517;1025;8,46666666666667;2025;1;Jan
